TRIP
DATE 2011-07-06 
DECLINATION     0.00
DATA
1.265		186.58	-41.38	2.711	>
1.265	1.266	40.56	7.95	10.709	>
1.266		32.92	8.40	14.901	>
1.266		178.62	-0.48	5.406	>
1.266		96.32	84.85	9.008	>
1.266		100.32	-60.35	0.960	>
1.266	1.267	87.85	2.34	18.640	>
1.267		6.14	22.74	2.018	>
1.267		223.00	8.51	8.214	>
1.267		169.35	65.12	4.876	>
1.267		180.99	-55.46	2.655	>
1.267	1.268	82.86	26.32	23.667	>
1.268		335.48	28.99	5.457	>
1.268		163.23	14.98	12.916	>
1.268		295.40	84.83	7.792	>
1.268		219.17	-45.29	2.651	>
1.268	1.269	52.25	16.29	8.293	>
1.269		342.39	12.88	8.170	>
1.269		138.26	6.60	14.704	>
1.269		98.96	87.20	14.302	>
1.269		77.62	-51.06	1.684	>
1.269		7.54	-4.95	13.989	>
1.269		25.91	29.49	9.499	>
1.269		42.31	32.50	13.501	>
1.269		62.80	29.79	14.384	>
1.269		79.24	24.53	14.598	>
1.269		96.77	17.82	15.537	>
1.269		125.27	11.05	15.955	>
1.269		154.35	4.64	15.698	>
1.269		179.51	2.41	16.626	>
1.269		162.63	63.07	10.272	>
1.269		205.37	81.95	16.211	>
1.269		303.06	75.36	18.510	>
1.269		311.62	60.10	12.312	>
1.269		305.01	44.84	10.568	>
1.269		247.04	58.55	9.291	>
1.269		234.49	81.01	12.731	>
1.269	1.270	352.17	-2.57	9.943	>
1.270		267.12	-6.59	1.865	>
1.270		40.44	20.31	0.616	>
1.270		136.32	70.16	2.172	>
1.270		1.83	-60.12	4.899	>
1.270	1.271	310.93	-57.42	3.844	>
1.271		240.78	-21.52	2.806	>
1.271		48.43	4.78	1.223	>
1.271		347.35	86.43	0.806	>
1.271		356.96	-69.49	0.806	>
1.271	1.272	264.50	-30.59	5.003	>
1.272		234.88	14.62	3.710	>
1.272		19.19	1.68	2.839	>
1.272		237.57	77.34	7.486	>
1.272		327.79	-50.69	2.470	>
1.272	1.273	301.21	-17.10	23.941	>
1.273		286.07	1.94	2.248	>
1.273		121.51	13.54	21.321	>
1.273		270.69	81.71	4.037	>
1.273		174.39	-47.97	1.543	>
1.273		173.50	31.40	29.289	>
1.273		163.41	49.76	22.225	>
1.273	1.274	4.01	-19.23	13.975	>
1.274		267.55	15.55	5.405	>
1.274		78.90	20.01	8.681	>
1.274		39.35	74.59	6.240	>
1.274		0.32	-77.79	0.851	>
1.274	1.275	301.58	-11.78	16.053	>
1.275		173.75	29.58	6.113	>
1.275		330.05	11.17	16.341	>
1.275		334.41	82.22	11.033	>
1.275		307.76	-67.52	1.879	>
1.275	1.276	277.41	4.98	10.294	>
1.276		144.59	34.25	16.299	>
1.276		10.10	40.73	19.972	>
1.276		255.65	78.15	17.386	>
1.276		242.82	-72.62	1.246	>
1.276		147.77	44.28	11.909	>
1.276		151.52	67.02	13.968	>
1.276		208.44	81.18	13.027	>
1.276		293.34	62.90	19.301	>
1.276		298.00	49.48	21.805	>
1.276		308.89	36.19	27.225	>
1.276		312.23	28.27	31.817	>
1.276		306.66	7.74	5.898	>
1.276	1.277	71.55	-11.81	18.957	>
1.277		322.42	14.87	14.534	>
