TRIP
DATE 2014-23-07 
DECLINATION     0.00
DATA
17.736	5.137	1.2
27.207	12.219	1.3
46.960	21.320	1.4
63.197	27.108	1.5
86.877	30.978	1.6
0.700	10.591	1.7
-1.022	8.522	1.8
-4.604	14.244	1.9
-3.705	23.708	1.10
-4.071	27.076	1.11
-19.732	45.195	1.12
-21.117	73.825	1.13
-9.949	79.490	1.14
-9.227	90.640	1.15
13.708	110.825	1.16
8.954	134.109	1.17
-18.176	42.065	1.18
-35.309	37.244	1.19
-103.335	13.068	1.20
-117.868	0.331	1.21
-119.818	-3.901	1.22
-143.026	-39.417	1.23
-140.658	-49.085	1.24
-134.973	-52.240	1.25
-94.431	-66.229	1.26
-32.277	-49.484	1.27
-91.363	31.713	1.28
-92.894	38.449	1.29
-104.164	40.717	1.30
-104.229	51.542	1.31
-105.530	57.749	1.32
-99.805	68.179	1.33
-93.557	72.048	1.34
-87.222	72.973	1.35
-89.186	80.277	1.36
-94.281	89.665	1.37
-97.951	95.961	1.38
-98.499	105.561	1.39
-110.845	103.461	1.40
-121.331	96.917	1.41
-118.869	103.275	1.42
-110.375	116.307	1.43
-102.593	119.256	1.44
-126.956	92.935	1.45
-134.385	79.263	1.46
29.859	158.734	1.47
43.883	161.133	1.48
59.540	171.599	1.49
67.394	176.009	1.50
69.293	174.688	1.51
83.041	199.440	1.52
102.383	209.448	1.53
110.274	215.472	1.54
118.254	227.413	1.55
141.216	261.697	1.56
107.826	245.472	1.57
101.587	252.950	1.58
97.848	254.478	1.59
92.229	246.856	1.60
89.565	233.321	1.61
89.435	226.531	1.62
94.726	229.184	1.63
96.420	221.931	1.64
101.032	258.478	1.65
106.304	263.472	1.66
127.938	267.168	1.67
123.592	273.710	1.68
127.511	285.224	1.69
122.428	309.487	1.70
118.337	325.176	1.71
111.539	330.536	1.72
132.637	267.211	1.73
137.488	263.815	1.74
144.978	260.856	1.75
143.322	246.503	1.76
137.968	249.971	1.77
133.526	248.825	1.78
133.155	243.489	1.79
114.592	228.967	1.80
107.650	200.628	1.81
109.510	178.126	1.82
109.792	162.005	1.83
115.850	132.518	1.84
124.456	133.287	1.85
140.218	146.207	1.86
144.928	137.574	1.87
58.360	70.760	1.4
-59.640	-169.840	1.26
-204.840	32.360	1.20
-84.720	56.380	1.32
-166.870	98.730	1.46
SHOTS
140.218	146.207	144.928	137.574
144.928	137.574	143.544	145.859
144.928	137.574	145.218	137.123
144.928	137.574	145.119	137.932
144.928	137.574	145.032	137.586
144.928	137.574	144.662	138.007
144.928	137.574	143.731	139.623
144.928	137.574	144.430	138.863
144.928	137.574	145.376	140.907
144.928	137.574	145.415	143.228
124.456	133.287	140.218	146.207
140.218	146.207	139.978	149.960
140.218	146.207	141.537	139.416
140.218	146.207	140.258	145.670
140.218	146.207	140.311	146.477
115.850	132.518	124.456	133.287
124.456	133.287	123.108	138.853
124.456	133.287	126.760	129.303
124.456	133.287	124.549	132.940
124.456	133.287	124.317	133.692
109.792	162.005	115.850	132.518
115.850	132.518	116.633	138.977
115.850	132.518	114.947	129.654
115.850	132.518	115.175	133.104
115.850	132.518	116.091	132.453
109.510	178.126	109.792	162.005
109.792	162.005	117.935	162.356
109.792	162.005	89.669	158.232
109.792	162.005	109.760	161.199
109.792	162.005	109.874	161.961
109.792	162.005	96.208	146.321
109.792	162.005	108.371	154.287
109.792	162.005	107.628	153.437
109.792	162.005	119.296	157.850
109.792	162.005	114.127	169.980
109.792	162.005	103.773	166.606
109.792	162.005	100.865	163.581
109.792	162.005	106.634	157.825
107.650	200.628	109.510	178.126
109.510	178.126	114.272	178.583
109.510	178.126	103.690	178.341
109.510	178.126	109.384	178.580
109.510	178.126	108.271	178.225
102.383	209.448	107.650	200.628
107.650	200.628	108.110	200.744
107.650	200.628	103.409	198.464
107.650	200.628	107.279	199.893
107.650	200.628	107.419	200.202
133.155	243.489	114.592	228.967
133.526	248.825	133.155	243.489
137.968	249.971	133.526	248.825
133.526	248.825	143.788	238.588
133.526	248.825	119.271	256.019
133.526	248.825	133.675	240.343
133.526	248.825	133.424	248.792
143.322	246.503	137.968	249.971
137.968	249.971	140.193	244.071
